domain,address,categories,checkins,city,country_code,country_name,description,email,extracted_address,followers,likes,link,name,page_type,phone,phone_country_code,price_range,raw_phone,region_code,region_name,time,url,zip_code,row
aslon-rubber.com,"2681 tw hoek van holland, netherlands",['Wholesale & Supply Store'],,Róterdam,nl,Netherlands,"The Aslon puzzle mat can be used for various applications. Our puzzle mat is an excellent product for absorbing vibrations and protecting underlying floors and is ideally suited as a sports floor. 🏋️ The puzzle… More connection makes them easy to install. It is not unimportant that these mats are also shock and sound absorbing. For more information, visit our website: https://www.aslon-rubber.com/en/products/retail/puzzlemat #rubberflooring #puzzlemat #sportsflooring #sportsfloors #SBR #aslonrubber #aslon #rubber #flooring #protecting #underlying #floors",,"{'country_code': 'nl', 'country_name': 'Netherlands', 'region_code': None, 'region_name': 'South Holland', 'city': 'Róterdam', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 51.9771614074707, 'longitude': 4.131452560424805, 'raw_text': '2681 tw hoek van holland, netherlands', 'tokens': None, 'nominatim_address': None}",,,https://aslon-rubber.com/en/products/retail/puzzlemat,Aslon Rubber,,,,,,,South Holland,1649055722000,https://m.facebook.com/Aslon-Rubber-226562821582419/,,1
assemblycoffee.co.uk,"244 ferndale road, sw9 8fr, london, england",[],,London,gb,United Kingdom,,,"{'country_code': 'gb', 'country_name': 'United Kingdom', 'region_code': None, 'region_name': 'England', 'city': 'London', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Greater London', 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 10.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 51.507320404052734, 'longitude': -0.12764739990234375, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://assemblycoffee.co.uk/,Assembly Coffee,Organization,,,,,,England,1626149299000,https://m.facebook.com/assemblyroast/?locale=en_US,,1
athleticsnovascotia.ca,"5516 spring garden road, b3j 1g5, галифакс, новая шотландия, канада, nova scotia",['Некоммерческая организация' 'Общественная организация' 'Спортивная лига'],,Halifax,ca,Canada,,,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Nova Scotia', 'city': 'Halifax', 'city_district': 'Downtown Halifax', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Spring Garden Road', 'postcode': 'B3J 2L2', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': 'Downtown Halifax', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 44.64223098754883, 'longitude': -63.57990264892578, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://athleticsnovascotia.ca/,Athletics NS,Organization,+19024255450,CA,,+1 902-425-5450,,Nova Scotia,1628672722000,https://m.facebook.com/pages/Athletics-NS/125869274142490/,B3J 2L2,1
atlantaseo.pro,"1201 west peachtree street, suite 2300, atlanta, ga, us 30309",['Advertising agency' 'Marketing agency'],,Atlanta,us,United States,"Atlanta SEO Company - We are a full-service digital marketing agency and consultancy based in Atlanta, Georgia. SEO - Website Design - Digital Marketing",info@atlantaseo.pro,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Georgia', 'city': 'Atlanta', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'West Peachtree Street Northwest', 'postcode': '30309', 'po_box': None, 'house_number': '1201', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 10.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 33.787078857421875, 'longitude': -84.38736724853516, 'raw_text': '1201 west peachtree street, suite 2300, atlanta, ga, us 30309', 'tokens': None, 'nominatim_address': None}",,,https://atlantaseo.pro/,Atlanta SEO Pro - Home | Facebook,BreadcrumbList,+14046921683,US,· ££ advertising agency · marketing agency · local service https://www.instagram.com/atlantaseopro/ https://twitter.com/atlanta_seo_pro,+1 404-692-1683,,Georgia,1662192292000,https://m.facebook.com/atlantaseopro/,30309,1
atlantasilver.com,"2572 apple valley rd ne, atlanta, ga 30319",['Antique Store'],,Atlanta,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Georgia', 'city': 'Atlanta', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 33.748992919921875, 'longitude': -84.39026641845703, 'raw_text': '2572 apple valley rd ne, atlanta, ga 30319', 'tokens': None, 'nominatim_address': None}",,,http://atlantasilver.com/,Atlanta Silver & Antiques - Home | Facebook,,,,,,,Georgia,1658642582000,https://m.facebook.com/AtlantaSilverandAntiques/,,1
atlanticcar.ca,"26 lakecrest dr, b2x1t8, dartmouth, ns, canada, nova scotia",['Audio Visual Equipment Store' 'Automotive Service'],114,Dartmouth,ca,Canada,"35+ years of experience for all your Car Audio and Marine Audio needs! Remote starters, Leather Interiors, Car Alarms, Heated Seats, and much much more!",sarahacs@bellaliant.com,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Nova Scotia', 'city': 'Dartmouth', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 44.679969787597656, 'longitude': -63.572021484375, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://atlanticcar.ca/,Atlantic Car Stereos & Accessories,LocalBusiness,+19024350600,CA,$$,+1 902-435-0600,,Nova Scotia,1624373570000,https://m.facebook.com/atlanticcarstereo1/?locale=en_US,,1
atriummanagement.com,"1515 lincoln ave, 32757, mount dora, fl, us, florida",['Apartment & Condo Building' 'Real Estate'],,,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Florida', 'city': None, 'city_district': 'Mount Dora', 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Lincoln Avenue', 'postcode': '32757', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': 'Mount Dora', 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 28.80784034729004, 'longitude': -81.64405059814453, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://atriummanagement.com/,City Walk Villas,LocalBusiness,+13525579059,US,$$,+1 352-557-9059,,Florida,1624302252000,https://m.facebook.com/pages/category/Real-Estate/City-Walk-Villas-101160318435859/?locale=en_US,32757,1
audiomaxonline.com,"943 main st, 02081, walpole, ma, us, massachusetts",['Audio Visual Equipment Store' 'Car Stereo Store'],58,Walpole,us,United States,,,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Massachusetts', 'city': 'Walpole', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Main Street', 'postcode': '02081-1608', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 42.1427001953125, 'longitude': -71.25524139404297, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://audiomaxonline.com/,Audiomax,LocalBusiness,+15086609100,US,$$,+1 508-660-9100,,Massachusetts,1624514426000,https://m.facebook.com/pages/category/Car-Stereo-Store/Audiomax-102104463293473/?locale=en_US,02081-1608,1
audra-labs.com,,['Biotechnology company'],,,,,,,,,,https://audra-labs.com/,Audra Labs - Home | Facebook,BreadcrumbList,,,,,,,1660728580000,https://m.facebook.com/Audra-Labs-102629682247703/,,1
audrainautomuseum.org,"222 bellevue ave, 02840, newport, ri, us, rhode island",['Modern Art Museum'],"6,219",Newport,us,United States,"222 Bellevue Ave, Newport, RI, US 02840 Get Directions 6,219 people checked in here http://www.audrainautomuseum.org/ +1 401-856-4420 Modern Art Museum Price Range · $$ Open Now · 10:00 AM - 4:00 PM Open Now · 10:00 AM - 4:00 PM Tuesday Wednesday Thursday Friday Saturday Sunday Monday 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM 10:00 AM - 4:00 PM Popular Hours MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 Popular Hours MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN MON TUE WED THU FRI SAT SUN 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 9:00 11:00 13:00 15:00 17:00 19:00 21:00 23:00 Located in Newport, Rhode Island, the Audrain Automobile Museum has a mission to preserve and present automotive history while connecting and engaging with other non-profits and the community as a whole. Established in 2014, the Museum transformed the historic Audrain Building into a captivating display floor, fit specifically for our cultural needs. The Museum has access to collections with of over 300 cars, allowing for three fresh and unique exhibits per year. Ranging from Brass Era pre-War cars to Supercars of the 2000s, the Museum is dedicated to entertaining all generations and stylistic preferences. America’s love affair with automobiles is intrinsic and Newport’s role is essential. The Museum engages and educates the Aquidneck Island community through car events and other nonprofit activities to further its position within automotive history. As the Museum continues to grow, so does its status as a must stop destination for both car enthusiasts and Newport visitors alike!",,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'Rhode Island', 'city': 'Newport', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'Bellevue Avenue', 'postcode': '02840', 'po_box': None, 'house_number': '222', 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 41.48198699951172, 'longitude': -71.30838775634766, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://audrainautomuseum.org/,Audrain Automobile Museum,LocalBusiness,+14018564420,US,$$,+1 401-856-4420,,Rhode Island,1624381670000,https://m.facebook.com/AudrainAutomobileMuseum/?locale=en_US,02840,1
aupairoffice.com,"zoersel, belgium","['9 AM - 4 PM Closed now'
 '9 AM - 4 PM Wednesday Thursday Friday Saturday Sunday Monday Tuesday CLOSED 9 AM - 4 PM 9 AM - 4 PM CLOSED CLOSED 9 AM - 4 PM 9 AM - 4 PM'
 'Closed now']",91,Zoersel,be,Belgium,,,"{'country_code': 'be', 'country_name': 'Belgium', 'region_code': None, 'region_name': 'Antwerp', 'city': 'Zoersel', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 6.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 51.26247787475586, 'longitude': 4.692163944244385, 'raw_text': 'zoersel, belgium', 'tokens': None, 'nominatim_address': None}",,,http://aupairoffice.com/,Au Pair Office - Home | Facebook,,,,,,,Antwerp,1673418587000,https://m.facebook.com/aupairoffice/,,1
aupholstery.com,"327 n. harbor blvd., 90631, la habra, ca, us, california",['Furniture Repair & Upholstery Service' 'Furniture Store' 'Home Decor'],8,La Habra,us,United States,We have catered to interiors designers & customers looking to update their home. Come visit our store to see how we can help you with your design needs.,info@aupholstery.com,"{'country_code': 'us', 'country_name': 'United States', 'region_code': None, 'region_name': 'California', 'city': 'La Habra', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': None, 'road': 'North Harbor Boulevard', 'postcode': '90631', 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': True, 'city_has_first_letter_upper_case': True, 'latitude': 33.93033218383789, 'longitude': -117.93315124511719, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://aupholstery.com/,Artistic Upholstery,LocalBusiness,+15626919933,US,$$,+1 562-691-9933,,California,1631316002000,https://m.facebook.com/ArtisticUpholsteryOC/?locale=en_US,90631,1
auroraskatingclub.com,"135 industrial parkway north, l4g4c4, aurora, on, canada, ontario",['Nonprofit Organization' 'Sports Club'],22,Aurora,ca,Canada,,,"{'country_code': 'ca', 'country_name': 'Canada', 'region_code': None, 'region_name': 'Ontario', 'city': 'Aurora', 'city_district': None, 'continent_code': None, 'continent_name': None, 'state_district': 'Golden Horseshoe', 'road': None, 'postcode': None, 'po_box': None, 'house_number': None, 'entrance': None, 'is_json_ld_address': False, 'l_rank': None, 'level': None, 'main_location': None, 'occurrences': 1.0, 'only_location': None, 'score': 7.0, 'staircase': None, 'suburb': None, 'timezone': None, 'unit': None, 'valid_zip_code': False, 'city_has_first_letter_upper_case': True, 'latitude': 43.99972915649414, 'longitude': -79.46754455566406, 'raw_text': None, 'tokens': None, 'nominatim_address': None}",,,http://auroraskatingclub.com/,Aurora Skating Club Inc,Organization,+19057131442,CA,· $$,+1 905-713-1442,,Ontario,1626198437000,https://m.facebook.com/pages/category/Nonprofit-Organization/Aurora-Skating-Club-Inc-1601491106782669/?locale=en_US,,1
